movieId,title,genres,avg_rating,rating_count,tag_count,comprehensive_score,tags
33085,"Amityville Horror, The (2005)",Horror|Thriller,2.25,6,0,39.8889,
33090,Mutant Aliens (2001),Animation|Comedy|Sci-Fi,4.0,2,0,60.7361,
33124,Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War,3.5,1,0,51.9882,
33126,"Frisco Kid, The (1979)",Comedy|Western,2.5,1,0,37.9882,
33132,State Property 2 (2005),Action|Crime|Drama,1.5,1,0,23.9882,
33138,Palindromes (2004),Adventure|Comedy|Drama,5.0,1,0,72.9882,
33145,"Lot Like Love, A (2005)",Comedy|Drama|Romance,3.0,6,0,50.3889,
33148,King's Ransom (2005),Comedy|Crime,2.5,1,0,37.9882,
33154,Enron: The Smartest Guys in the Room (2005),Documentary,4.0,6,3,65.7324,business|money|scandal
33158,xXx: State of the Union (2005),Action|Crime|Thriller,2.0,5,0,35.7243,
33162,Kingdom of Heaven (2005),Action|Drama|Romance|War,3.5,17,4,63.0203,David Thewlis|Eva Green|Liam Neeson|Orlando Bloom
33164,House of Wax (2005),Horror|Thriller,1.8333,6,0,34.0555,
33166,Crash (2004),Crime|Drama,3.89,50,1,72.082,racism
33171,Mysterious Skin (2004),Drama|Mystery,2.0,2,0,32.7361,
33188,Mischief (1985),Comedy|Romance,2.5,1,0,37.9882,
33201,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller,4.5,1,0,65.9882,
33237,San Francisco (1936),Drama|Musical|Romance,4.0,1,0,58.9882,
33294,Vampire Hunter D (1985),Animation|Fantasy|Horror,2.5,1,0,37.9882,
33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",Drama|Romance,4.5,1,0,65.9882,
33312,"Cocoanuts, The (1929)",Comedy|Musical,3.5,1,0,51.9882,
33421,Dear Wendy (2005),Drama,3.6667,3,0,57.3097,
33435,Los Angeles Plays Itself (2003),Documentary,3.5,1,0,51.9882,
33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller,3.4444,9,0,58.1487,
33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,3.4295,78,2,67.9143,space|space opera
33495,Kicking & Screaming (2005),Comedy,2.6429,7,0,45.9645,
33499,Monster-in-Law (2005),Comedy|Romance,2.5,4,0,41.9383,
33558,"Snow Walker, The (2003)",Adventure|Drama,3.0,1,0,44.9882,
33564,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy,4.5,2,0,67.7361,
33615,Madagascar (2005),Adventure|Animation|Children|Comedy,3.375,40,0,63.2593,
33629,Airborne (1993),Adventure|Comedy,2.5,1,0,37.9882,
33639,Mad Hot Ballroom (2005),Children|Documentary,3.3333,3,0,52.643,
33644,Dominion: Prequel to the Exorcist (2005),Horror|Thriller,2.5,1,0,37.9882,
33646,"Longest Yard, The (2005)",Comedy|Drama,3.1111,9,0,53.482,
33649,Saving Face (2004),Comedy|Drama|Romance,5.0,1,0,72.9882,
33660,Cinderella Man (2005),Drama|Romance,4.0882,17,2,70.7605,boksdrama|boxing
33669,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama,3.0714,7,0,51.9645,
33672,Lords of Dogtown (2005),Action|Comedy|Drama,3.0,7,0,50.9645,
33677,Rock School (2005),Documentary,3.5,3,0,54.9763,
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,3.2797,59,0,63.5661,
33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",Action|Adventure|Children|Fantasy,1.75,2,0,29.2361,
33683,High Tension (Haute tension) (Switchblade Romance) (2003),Horror|Thriller,3.75,2,0,57.2361,
33725,It's All Gone Pete Tong (2004),Comedy|Drama|Musical,3.1667,3,0,50.3097,
33779,Eddie Izzard: Dress to Kill (1999),Comedy,4.5,2,0,67.7361,
33781,Quo Vadis (1951),Drama|Romance,3.0,2,0,46.7361,
33794,Batman Begins (2005),Action|Crime|IMAX,3.8621,116,0,74.5988,
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Action|Adventure|Fantasy|Sci-Fi,3.0,1,0,44.9882,
33815,"Perfect Man, The (2005)",Comedy|Drama|Romance,3.0,2,0,46.7361,
33826,Saint Ralph (2004),Comedy|Drama,2.5,1,0,37.9882,
33830,Herbie: Fully Loaded (2005),Adventure|Comedy|Romance,3.1667,3,0,50.3097,
33834,Land of the Dead (2005),Action|Horror|Thriller,3.125,4,0,50.6883,
33836,Bewitched (2005),Comedy|Fantasy|Romance,2.2692,13,0,43.1463,
33838,Rize (2005),Documentary,3.5,1,0,51.9882,
33880,Me and You and Everyone We Know (2005),Comedy|Drama,3.75,4,0,59.4383,
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",Comedy|Crime|Thriller,4.5,1,0,65.9882,
33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror,3.3333,3,0,52.643,
33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance,4.0,5,0,63.7243,
33966,Cop and ½ (1993),Comedy,1.5,1,0,23.9882,
34018,At the Circus (1939),Comedy|Musical,3.0,1,0,44.9882,
34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller,3.15,50,0,61.0502,
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary,3.5556,18,0,62.4713,
34129,Rebound (2005),Comedy,3.0,1,0,44.9882,
34143,Dark Water (2005),Drama|Horror|Thriller,2.0,3,0,33.9763,
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",Drama,3.0,2,0,46.7361,
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi,2.7639,36,6,56.1471,Chris Evans|Jessica Alba|comic book|heroine in tight suit|sexy female scientist|superhero
34153,Murderball (2005),Documentary,3.8333,3,0,59.643,
34162,Wedding Crashers (2005),Comedy|Romance,3.5086,58,1,67.3708,stiller
34164,Happy Endings (2005),Comedy|Drama,3.5,1,0,51.9882,
34271,Hustle & Flow (2005),Crime|Drama,3.75,4,1,60.1101,hip hop
34292,Hardware (1990),Action|Horror|Sci-Fi,1.5,1,0,23.9882,
34312,"Calcium Kid, The (2004)",Comedy,5.0,1,0,72.9882,
34319,"Island, The (2005)",Action|Sci-Fi|Thriller,3.3548,31,0,61.9086,
34321,Bad News Bears (2005),Children|Comedy,3.0,3,0,47.9763,
34323,"Devil's Rejects, The (2005)",Action|Crime|Horror,3.7143,7,1,61.6363,Rob Zombie
34326,Last Days (2005),Drama,3.0,2,0,46.7361,
34330,November (2004),Drama|Mystery,3.0,1,0,44.9882,
34332,Sky High (2005),Action|Adventure|Children|Comedy,2.9167,6,0,49.2222,
34334,Stealth (2005),Action|Adventure|Sci-Fi|Thriller,2.5,5,0,42.7243,
34336,Must Love Dogs (2005),Comedy|Romance,2.0,4,0,34.9383,
34338,"Aristocrats, The (2005)",Comedy|Documentary,3.35,10,0,57.2374,
34359,Georgy Girl (1966),Comedy,4.0,1,1,59.6599,pregnancy
34397,"Order, The (2001)",Action|Adventure|Drama|Thriller,3.0,1,0,44.9882,
34405,Serenity (2005),Action|Adventure|Sci-Fi,3.94,50,2,73.1749,Firefly|predictable
34437,Broken Flowers (2005),Comedy|Drama,3.4762,21,0,61.9922,
34450,Miracles - Mr. Canton and Lady Rose (1989),Action|Comedy|Crime|Drama,4.5,1,0,65.9882,
34482,"Browning Version, The (1951)",Drama,0.0,0,0,0.0,
34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy,2.0833,12,0,40.2242,
34523,The Chumscrubber (2005),Comedy|Drama,2.0,3,0,33.9763,
34528,Junebug (2005),Comedy|Drama,3.6667,3,1,57.9815,pregnancy
34530,Deuce Bigalow: European Gigolo (2005),Comedy,2.8333,3,0,45.643,
34532,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller,3.0,4,0,48.9383,
34534,Four Brothers (2005),Action|Crime|Drama,3.5714,7,0,58.9645,
34536,The Great Raid (2005),Action|Drama|War,3.1667,3,0,50.3097,
34540,Pretty Persuasion (2005),Comedy|Drama,3.0,1,0,44.9882,
34542,Grizzly Man (2005),Documentary,3.7,5,2,60.5891,Animal movie|bears
34800,Private Resort (1985),Comedy,1.5,1,0,23.9882,
34811,Pusher II: With Blood on My Hands (2004),Action|Crime|Drama|Thriller,2.5,1,0,37.9882,
35015,Duma (2005),Adventure|Drama,3.5,1,1,52.6599,Animal movie
35347,Animal Farm (1954),Animation|Drama,1.0,1,0,16.9882,
35807,"Teahouse of the August Moon, The (1956)",Comedy,4.0,1,0,58.9882,
35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance,3.5473,74,4,69.8348,BEST PICTURE|classic|hilarious|steve carell
35957,Red Eye (2005),Horror|Thriller,3.3889,9,0,57.3709,
36276,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller,2.5,2,0,39.7361,
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Adventure|Children|Comedy|Fantasy,4.0,1,0,58.9882,
36363,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi,3.75,2,0,57.2361,
36397,Valiant (2005),Adventure|Animation|Children|Comedy|Fantasy|War,1.5,1,0,23.9882,
36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller,2.625,20,0,49.875,
36477,"Baxter, The (2005)",Comedy|Drama|Romance,4.0,1,0,58.9882,
36509,"Cave, The (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,2.6667,3,0,43.3097,
36517,"Constant Gardener, The (2005)",Drama|Thriller,3.4615,13,3,61.1821,Africa|business|politics
36519,Transporter 2 (2005),Action|Crime|Thriller,3.2188,16,0,57.2765,
36525,Just Like Heaven (2005),Comedy|Fantasy|Romance,2.6875,8,0,47.0973,
36527,Proof (2005),Drama,3.5714,7,1,59.6363,mathematics
36529,Lord of War (2005),Action|Crime|Drama|Thriller|War,3.7143,35,1,68.1204,wapendrama
36533,Cry_Wolf (a.k.a. Cry Wolf) (2005),Drama|Horror|Mystery|Thriller,2.25,2,0,36.2361,
36535,Everything Is Illuminated (2005),Comedy|Drama,3.7778,9,0,62.8154,
36537,Thumbsucker (2005),Comedy|Drama,3.3333,3,0,52.643,
36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy,3.7083,12,0,62.9742,
36850,Police Story 2 (Ging chaat goo si juk jaap) (1988),Action|Comedy|Crime|Thriller,3.75,2,0,57.2361,
36931,New Police Story (Xin jing cha gu shi) (2004),Action|Crime|Drama,3.5,1,0,51.9882,
37211,Go West (1940),Comedy|Musical|Western,3.0,1,0,44.9882,
37240,Why We Fight (2005),Documentary,3.5,4,0,55.9383,
37380,Doom (2005),Action|Horror|Sci-Fi,2.15,10,0,40.4374,
37382,Domino (2005),Crime|Drama|Thriller,2.875,8,0,49.7223,
37384,Waiting... (2005),Comedy,3.2692,13,1,57.818,restaurant
37386,Aeon Flux (2005),Action|Sci-Fi,2.7619,21,0,51.9922,
37444,Frankenstein 90 (1984),Comedy|Horror|Romance,4.0,1,0,58.9882,
37475,"Unfinished Life, An (2005)",Drama,3.0,1,0,44.9882,
37477,"Man, The (2005)",Action|Comedy|Crime,2.5,1,0,37.9882,
37495,Survive Style 5+ (2004),Fantasy|Mystery|Romance|Thriller,3.5,1,0,51.9882,
37545,Woyzeck (1979),Drama,3.25,2,0,50.2361,
37720,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller,2.9167,6,0,49.2222,
37727,Flightplan (2005),Action|Drama|Thriller,2.8636,11,0,50.8034,
37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,3.5341,44,7,67.9032,06 Oscar Nominated Best Movie - Animation|Johnny Depp|Tim Burton|animation|gothic|helena bonham carter|visually appealing
37731,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama,3.7222,9,0,62.0376,
37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,3.5,27,0,63.3652,
37736,Oliver Twist (2005),Drama,3.5,3,1,55.6481,Dickens
37739,"Greatest Game Ever Played, The (2005)",Drama,3.3,5,0,53.9243,
37741,Capote (2005),Crime|Drama,3.8696,23,1,68.5463,Truman Capote
37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,3.55,10,0,60.0374,
37844,Roll Bounce (2005),Comedy|Drama|Romance,2.0,1,0,30.9882,
37853,Into the Blue (2005),Action|Adventure|Crime|Thriller,2.5,2,0,39.7361,
37857,MirrorMask (2005),Adventure|Children|Drama|Fantasy,3.6111,9,0,60.482,
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,3.6333,30,2,66.7354,06 Oscar Nominated Best Movie - Animation|Aardman
38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,4.0714,35,6,74.3345,Robert Downey Jr.|black comedy|clever|fast-paced dialogue|good dialogue|witty
38095,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",Action|Crime|Drama,4.1667,3,0,64.3097,
38159,"Short Film About Love, A (Krótki film o milosci) (1988)",Drama|Romance,4.5,1,0,65.9882,
38164,"All This, and Heaven Too (1940)",Drama|Romance,4.0,1,0,58.9882,
38198,Darwin's Nightmare (2004),Documentary,4.0,1,0,58.9882,
38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy,2.5,1,0,37.9882,
38304,No Direction Home: Bob Dylan (2005),Documentary,4.625,4,0,71.6883,
38388,Goal! The Dream Begins (Goal!) (2005),Drama,4.25,2,0,64.2361,
38583,"Wraith, The (1986)",Action|Horror|Sci-Fi|Thriller,2.5,1,0,37.9882,
38798,In Her Shoes (2005),Comedy|Drama,3.125,4,1,51.3601,sisters
38886,"Squid and the Whale, The (2005)",Comedy|Drama,3.4444,9,1,58.8205,divorce
38992,Two for the Money (2005),Drama,3.5,1,0,51.9882,
39183,Brokeback Mountain (2005),Drama|Romance,3.5588,34,0,65.1507,
39231,Elizabethtown (2005),Comedy|Drama|Romance,3.5,4,0,55.9383,
39234,North Country (2005),Drama,3.5,4,1,56.6101,courtroom drama
39292,"Good Night, and Good Luck. (2005)",Crime|Drama,3.775,20,3,67.3185,McCarthy hearings|Morrow|journalism
39307,Dreamer: Inspired by a True Story (2005),Children|Drama,2.5,1,0,37.9882,
39381,"Proposition, The (2005)",Crime|Drama|Western,3.5625,8,0,59.3473,
39400,"Fog, The (2005)",Action|Horror|Mystery|Thriller,2.1,5,0,37.1243,
39414,Shopgirl (2005),Comedy|Drama|Romance,3.0,7,0,50.9645,
39427,Stay (2005),Thriller,3.0,4,0,48.9383,
39435,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western,2.9,5,0,48.3243,
39444,"Weather Man, The (2005)",Comedy|Drama,3.3889,9,0,57.3709,
39446,Saw II (2005),Horror|Thriller,2.8077,13,0,50.6847,
39449,Prime (2005),Comedy|Drama|Romance,2.6,5,0,44.1243,
39516,Don't Move (Non ti muovere) (2004),Drama,4.5,1,0,65.9882,
39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy,2.1429,7,0,38.9645,
39801,"Great Yokai War, The (Yôkai daisensô) (2005)",Adventure|Comedy|Fantasy|Horror,2.75,2,0,43.2361,
39869,Manderlay (2005),Drama,4.125,4,0,64.6883,
40148,Revolver (2005),Crime|Drama|Thriller,3.3571,7,0,55.9645,
40278,Jarhead (2005),Action|Drama|War,3.6765,17,2,64.9958,Jake Gyllenhaal|Modern war
40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi,2.2857,7,0,40.9645,
40412,Dead Man's Shoes (2004),Crime|Thriller,4.75,2,0,71.2361,
40414,Joyeux Noël (Merry Christmas) (2005),Drama|War,3.7,5,0,59.5243,
40478,Night of the Lepus (1972),Horror|Sci-Fi|Thriller,2.5,1,0,37.9882,
40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama,5.0,1,1,73.6599,depression
40578,Sword of the Beast (Kedamono no ken) (1965),Action|Drama,3.0,1,0,44.9882,
40581,Just Friends (2005),Comedy|Romance,2.9167,6,0,49.2222,
40583,Syriana (2005),Drama|Thriller,3.5312,16,0,61.6515,
40597,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),Comedy|Drama,2.0,1,0,30.9882,
40614,Derailed (2005),Drama|Thriller,3.25,4,0,52.4383,
40617,Creep (2004),Horror|Thriller,3.0,1,0,44.9882,
40629,Pride & Prejudice (2005),Drama|Romance,3.5556,27,0,64.143,
40697,Babylon 5,Sci-Fi,2.25,2,0,36.2361,
40723,Wolf Creek (2005),Crime|Horror|Thriller,3.25,4,0,52.4383,
40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,3.5455,11,0,60.3488,
40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,3.8169,71,2,72.9382,Magic|Wizards
40819,Walk the Line (2005),Drama|Musical|Romance,3.7564,39,1,69.1644,Johnny Cash
40826,Rent (2005),Drama|Musical|Romance,3.15,10,0,54.4374,
40851,Zathura (2005),Action|Adventure|Children|Fantasy,3.375,4,0,54.1883,
40870,C.R.A.Z.Y. (2005),Drama,3.5,2,0,53.7361,
40946,Sarah Silverman: Jesus Is Magic (2005),Comedy|Musical,2.0,2,0,32.7361,
40955,Breakfast on Pluto (2005),Comedy|Drama,3.875,4,1,61.8601,transvestite
40959,"Ice Harvest, The (2005)",Action|Comedy|Crime|Thriller,3.6667,3,0,57.3097,
40962,"Yours, Mine and Ours (2005)",Comedy|Romance,3.3333,3,0,52.643,
40966,"Libertine, The (2004)",Drama,3.5,1,0,51.9882,
41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",Crime|Horror|Mystery|Thriller,4.0,1,0,58.9882,
41285,Match Point (2005),Crime|Drama|Romance,3.4412,17,0,60.6369,
41527,Paradise Now (2005),Crime|Drama|Thriller|War,4.0,2,0,60.7361,
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,3.4435,62,1,66.7426,C.S. Lewis
41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,3.4,40,1,64.2811,big budget
41571,Memoirs of a Geisha (2005),Drama|Romance,3.5833,12,0,61.2242,
41573,"Family Stone, The (2005)",Comedy|Drama|Romance,2.875,8,0,49.7223,
41617,Havoc (2005),Crime|Drama|Romance,2.75,2,0,43.2361,
41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action|Drama,3.5,1,0,51.9882,
41712,"Room for Romeo Brass, A (1999)",Comedy|Drama,4.0,1,0,58.9882,
41716,"Matador, The (2005)",Comedy|Drama|Thriller,3.2143,7,0,53.9645,
41724,Wal-Mart: The High Cost of Low Price (2005),Documentary,4.5,1,0,65.9882,
41769,Mozart and the Whale (2005),Comedy|Drama|Romance,2.5,1,0,37.9882,
41828,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),Comedy|War,4.5,1,0,65.9882,
41863,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama,4.0,5,0,63.7243,
41997,Munich (2005),Action|Crime|Drama|Thriller,3.8095,21,0,66.6589,
42002,"Producers, The (2005)",Comedy|Musical,3.3889,9,0,57.3709,
42004,Transamerica (2005),Adventure|Comedy|Drama,3.5,6,0,57.3889,
42007,Rumor Has It... (2005),Comedy|Drama|Romance,2.8333,3,0,45.643,
42009,Cheaper by the Dozen 2 (2005),Adventure|Comedy,1.875,4,0,33.1883,
42011,Fun with Dick and Jane (2005),Comedy|Crime,2.1818,11,0,41.2579,
42013,"Ringer, The (2005)",Comedy,2.75,4,0,45.4383,
42015,Casanova (2005),Action|Adventure|Comedy|Drama|Romance,3.0,3,0,47.9763,
42018,Mrs. Henderson Presents (2005),Comedy|Drama,2.0,2,0,32.7361,
42176,"Ear, The (Ucho) (1970)",Drama|Thriller,4.0,1,0,58.9882,
42191,Luxo Jr. (1986),Animation|Children,3.75,2,0,57.2361,
42285,"Dentist, The (1996)",Horror|Thriller,3.0,1,0,44.9882,
42418,"New World, The (2005)",Adventure|Drama|Romance,3.2,5,0,52.5243,
42422,Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi,4.5,1,1,66.6599,love
42556,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western,5.0,1,0,72.9882,
42559,Samurai Assassin (Samurai) (1965),Action|Adventure|Drama,3.0,1,0,44.9882,
42602,"Boys of Baraka, The (2005)",Documentary,3.5,1,0,51.9882,
42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller,4.0,5,1,64.3961,brutality
42638,Grand Theft Parsons (2003),Comedy|Drama,2.5,1,0,37.9882,
42718,District 13 (Banlieue 13) (2004),Action|Crime|Sci-Fi,3.8,5,0,60.9243,
42723,Hostel (2005),Horror,2.8636,11,0,50.8034,
42725,Grandma's Boy (2006),Comedy,2.5714,7,0,44.9645,
42728,Tristan & Isolde (2006),Drama|Romance,3.6,5,0,58.1243,
42730,Glory Road (2006),Drama,3.75,2,0,57.2361,
42732,Last Holiday (2006),Comedy,3.5,3,0,54.9763,
42734,Hoodwinked! (2005),Animation|Children|Comedy,3.25,4,0,52.4383,
42738,Underworld: Evolution (2006),Action|Fantasy|Horror,3.0938,16,0,55.5265,
42740,Looking for Comedy in the Muslim World (2005),Comedy,3.5,1,0,51.9882,
42761,Casper Meets Wendy (1998),Adventure|Children|Comedy|Fantasy,4.5,1,0,65.9882,
42943,Revolution (1985),Adventure|Drama|War,2.5,1,0,37.9882,
42946,Project A ('A' gai waak) (1983),Action|Comedy,4.0,2,0,60.7361,
43289,"Bird People in China, The (Chûgoku no chôjin) (1998)",Adventure|Comedy|Drama|Fantasy,4.0,1,0,58.9882,
43333,Water (2005),Drama|Romance,3.5,1,0,51.9882,
43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War,4.625,4,0,71.6883,
43396,"World's Fastest Indian, The (2005)",Drama,3.7857,7,0,61.9645,
43419,Bandidas (2006),Action|Comedy|Crime|Western,1.0,1,0,16.9882,
43460,Tristram Shandy: A Cock and Bull Story (2005),Comedy|Drama,3.3333,3,0,52.643,
43549,Helter Skelter (2004),Action|Crime|Drama|Horror,3.5,1,0,51.9882,
43556,Annapolis (2006),Drama,2.75,2,0,43.2361,
43558,Big Momma's House 2 (2006),Action|Comedy|Crime,2.0,1,0,30.9882,
43560,Nanny McPhee (2005),Children|Comedy|Fantasy,3.1667,6,0,52.7222,
43677,"Tuskegee Airmen, The (1995)",Drama|War,2.0,1,0,30.9882,
43679,Final Destination 3 (2006),Horror|Mystery|Thriller,2.8333,9,0,49.5932,
43684,Something New (2006),Comedy|Drama|Romance,4.5,1,0,65.9882,
43708,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Comedy|Documentary,3.1667,3,0,50.3097,
43744,Imagine Me & You (2005),Comedy|Drama|Romance,3.5,1,0,51.9882,
43836,"Pink Panther, The (2006)",Adventure|Comedy|Crime,2.8571,7,0,48.9645,
43869,Curious George (2006),Adventure|Animation|Children|Comedy,3.5,2,0,53.7361,
43871,Firewall (2006),Crime|Drama|Thriller,2.75,8,0,47.9723,
43904,When a Stranger Calls (2006),Horror|Thriller,1.3,5,0,25.9243,
43908,London (2005),Drama,3.0,1,0,44.9882,
43912,Freedomland (2006),Crime|Drama,2.0,1,0,30.9882,
43914,Winter Passing (2005),Drama,4.0,1,0,58.9882,
43917,Eight Below (2006),Action|Adventure|Drama|Romance,3.0,4,0,48.9383,
43919,Date Movie (2006),Comedy|Romance,0.8333,3,0,17.643,
43921,Running Scared (2006),Action|Crime|Thriller,3.3,5,0,53.9243,
43928,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller,1.9231,13,0,38.3001,
43930,Just My Luck (2006),Comedy|Romance,3.0,1,0,44.9882,
43932,Pulse (2006),Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,1.75,2,0,29.2361,
43936,16 Blocks (2006),Crime|Thriller,3.0,9,0,51.9265,
44004,Failure to Launch (2006),Comedy|Romance,3.25,6,0,53.8889,
44020,Ultimate Avengers (2006),Action|Animation|Children|Sci-Fi,2.75,2,0,43.2361,
44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy,3.2174,23,0,58.7441,
44189,Ask the Dust (2006),Drama|Romance,4.0,1,0,58.9882,
44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX,3.885,100,0,74.2859,
44193,She's the Man (2006),Comedy|Romance,3.75,6,0,60.8889,
44195,Thank You for Smoking (2006),Comedy|Drama,4.0278,36,0,71.9556,
44197,Find Me Guilty (2006),Comedy|Crime|Drama,3.0,1,0,44.9882,
44199,Inside Man (2006),Crime|Drama|Thriller,3.8,40,0,69.2093,
44204,Tsotsi (2005),Crime|Drama,3.25,4,0,52.4383,
44225,Aquamarine (2006),Children|Comedy|Fantasy,2.0,2,0,32.7361,
44238,Leprechaun 2 (1994),Comedy|Fantasy|Horror,2.5,1,0,37.9882,
44241,Leprechaun 3 (1995),Comedy|Fantasy|Horror,2.0,1,0,30.9882,
44243,Leprechaun 4: In Space (1997),Comedy|Fantasy|Horror|Sci-Fi,0.5,1,0,9.9882,
44301,Lights in the Dusk (Laitakaupungin valot) (2006),Crime|Drama,3.5,1,0,51.9882,
44397,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller,3.0833,6,0,51.5555,
44399,"Shaggy Dog, The (2006)",Adventure|Children|Comedy|Fantasy,1.25,2,0,22.2361,
44511,Unknown White Male (2005),Documentary,3.5,1,0,51.9882,
44555,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,4.1176,34,0,72.9742,
44597,Youth of the Beast (Yaju no seishun) (1963),Action|Crime|Mystery,4.0,1,0,58.9882,
44613,Take the Lead (2006),Drama,3.75,2,0,57.2361,
44633,"Devil and Daniel Johnston, The (2005)",Documentary,4.5,1,0,65.9882,
44657,Mouchette (1967),Drama,3.0,1,0,44.9882,
44665,Lucky Number Slevin (2006),Crime|Drama|Mystery,3.8553,38,1,70.4391,twist ending
44694,Volver (2006),Comedy|Drama,3.8125,8,0,62.8473,
44709,Akeelah and the Bee (2006),Drama,3.8,5,0,60.9243,
44719,Brainstorm (2001),Drama,2.5,1,0,37.9882,
44731,Stay Alive (2006),Horror|Sci-Fi|Thriller,1.3333,3,0,24.643,
44759,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller,2.1667,3,0,36.3097,
44761,Brick (2005),Crime|Drama|Film-Noir|Mystery,3.875,12,0,65.3075,
44773,"Dead Hate the Living!, The (2000)",Comedy|Horror,3.0,1,0,44.9882,
44777,Evil Aliens (2005),Comedy|Horror|Sci-Fi,4.5,1,0,65.9882,
44788,This Film Is Not Yet Rated (2006),Documentary,3.5,6,0,57.3889,
44828,Slither (2006),Comedy|Horror|Sci-Fi,3.0,5,0,49.7243,
44840,"Benchwarmers, The (2006)",Comedy,2.7727,11,0,49.5307,
44849,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller,2.5,1,0,37.9882,
44851,Go for Zucker! (Alles auf Zucker!) (2004),Comedy,5.0,1,0,72.9882,
44864,Friends with Money (2006),Comedy|Drama|Romance,3.25,4,0,52.4383,
44889,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical,4.75,2,1,71.9079,satire
44929,Candy (2006),Drama|Romance,4.25,2,0,64.2361,
44931,Secrets of a Soul (Geheimnisse einer Seele) (1926),Drama,4.5,1,0,65.9882,
