movieId,title,genres,avg_rating,bayesian_rating,rating_count,recent_rating_count,tag_count,rating_score,popularity_score,tag_score,freshness_score,comprehensive_score,tags
6786,Kiss of the Spider Woman (1985),Drama,3.875,3.5531,4,0,0,49.7429,5.5507,0.0,0.0,55.2936,
6787,All the President's Men (1976),Drama|Thriller,4.0185,3.77,27,2,3,52.7797,11.4922,1.3436,1.9812,67.5966,Deep Throat|Watergate|journalism
6788,Angie (1994),Comedy|Drama|Romance,2.0,3.4438,1,0,1,48.2133,2.3905,0.6718,0.0,51.2756,pregnancy
6789,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
6790,Avalon (2001),Drama|Fantasy|Sci-Fi,3.5,3.5014,3,0,0,49.0195,4.7811,0.0,0.0,53.8005,
6791,Babette's Feast (Babettes gæstebud) (1987),Drama,4.4,3.6513,5,0,1,51.1182,6.1794,0.6718,0.0,57.9694,Food
6793,Beethoven (1992),Children|Comedy|Drama,1.7727,2.9733,11,1,0,41.6262,8.57,0.0,1.25,51.4462,
6794,Beethoven's 2nd (1993),Children|Comedy,1.5,3.168,5,0,0,44.3515,6.1794,0.0,0.0,50.5309,
6796,Boyz N the Hood (1991),Crime|Drama,3.7222,3.5939,18,0,0,50.315,10.1548,0.0,0.0,60.4698,
6797,Bugsy (1991),Crime|Drama,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical,2.75,3.4459,2,0,0,48.2424,3.7889,0.0,0.0,52.0313,
6800,Cobra (1986),Action|Crime,2.3333,3.3764,3,0,0,47.2695,4.7811,0.0,0.0,52.0505,
6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
6804,Crimewave (1985),Comedy|Crime,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
6807,Monty Python's The Meaning of Life (1983),Comedy,3.95,3.7775,40,0,1,52.8853,12.8074,0.6718,0.0,66.3645,british comedy
6808,Where Eagles Dare (1968),Action|Adventure|War,4.0,3.5703,4,0,0,49.9843,5.5507,0.0,0.0,55.535,
6809,Tightrope (1984),Thriller,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
6810,Sleeping with the Enemy (1991),Drama|Thriller,2.5,3.3346,5,0,1,46.6848,6.1794,0.6718,0.0,53.5361,domestic violence
6811,PCU (1994),Comedy,2.5,3.3346,5,0,0,46.6848,6.1794,0.0,0.0,52.8643,
6812,"Rookie, The (1990)",Action|Comedy|Thriller,2.25,3.4088,2,0,0,47.7239,3.7889,0.0,0.0,51.5128,
6814,City Heat (1984),Action|Comedy,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
6816,Three O'Clock High (1987),Comedy,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
6817,"White Hunter, Black Heart (1990)",Adventure|Drama,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
6818,Come and See (Idi i smotri) (1985),Drama|War,5.0,3.6126,2,1,5,50.5757,3.7889,1.7365,1.25,57.3512,atmospheric|bleak|disturbing|gritty|harsh
6820,Ginger Snaps (2000),Drama|Horror|Thriller,4.0,3.598,6,0,1,50.3724,6.7111,0.6718,0.0,57.7553,werewolf
6821,More American Graffiti (1979),Comedy,3.0,3.4823,1,1,0,48.7517,2.3905,0.0,1.25,52.3923,
6827,It's Pat (1994),Comedy,0.8333,3.2157,3,0,0,45.0195,4.7811,0.0,0.0,49.8005,
6832,Regarding Henry (1991),Drama,3.6,3.518,5,0,1,49.2515,6.1794,0.6718,0.0,56.1027,amnesia
6835,Alien Contamination (1980),Action|Horror|Sci-Fi,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
6836,"Amazing Transparent Man, The (1960)",Sci-Fi,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
6837,Love Affair (1939),Comedy|Drama|Romance,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
6849,Scrooge (1970),Drama|Fantasy|Musical,0.0,0.0,0,0,1,0.0,0.0,0.6718,0.0,0.6718,Christmas
6850,Leap of Faith (1992),Comedy|Drama,2.3333,3.3764,3,0,0,47.2695,4.7811,0.0,0.0,52.0505,
6851,"Gas, Food, Lodging (1992)",Drama|Romance,2.75,3.4459,2,0,0,48.2424,3.7889,0.0,0.0,52.0313,
6852,In Cold Blood (1967),Crime|Drama,3.625,3.5186,4,0,5,49.2602,5.5507,1.7365,0.0,56.5473,Capote|black and white|crime|death penalty|murder
6853,Campus Man (1987),Comedy,1.0,3.4053,1,0,0,47.6748,2.3905,0.0,0.0,50.0653,
6856,Yankee Doodle Dandy (1942),Drama|Musical,4.0,3.5385,2,0,1,49.5387,3.7889,0.6718,0.0,53.9994,biopic
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy,3.7692,3.5931,13,0,0,50.3038,9.1016,0.0,0.0,59.4054,
6858,Knife in the Water (Nóz w wodzie) (1962),Drama,3.75,3.52,2,0,0,49.2794,3.7889,0.0,0.0,53.0684,
6860,Mobsters (1991),Crime|Drama,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
6862,Out of Time (2003),Crime|Drama|Thriller,3.5,3.5014,2,0,0,49.0202,3.7889,0.0,0.0,52.8091,
6863,School of Rock (2003),Comedy|Musical,3.4015,3.429,66,5,1,48.006,14.5012,0.6718,3.2312,66.4102,school
6867,"Station Agent, The (2003)",Comedy|Drama,3.5833,3.5281,12,0,1,49.3931,8.846,0.6718,0.0,58.9109,trains
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller,3.4286,3.4856,7,0,0,48.7983,7.1716,0.0,0.0,55.9699,
6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary,3.8333,3.5371,3,0,0,49.5195,4.7811,0.0,0.0,54.3005,
6870,Mystic River (2003),Crime|Drama|Mystery,3.7115,3.6434,52,3,2,51.0071,13.6928,1.0647,2.5,68.2646,child abuse|kidnapping
6872,"House of the Dead, The (2003)",Action|Horror,1.125,3.1738,4,0,0,44.4326,5.5507,0.0,0.0,49.9832,
6873,Intolerable Cruelty (2003),Comedy|Romance,3.175,3.3564,20,0,0,46.9899,10.5,0.0,0.0,57.4899,
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,3.9618,3.8881,131,6,2,54.433,16.8399,1.0647,3.5092,75.8468,martial arts|revenge
6879,Runaway Jury (2003),Drama|Thriller,3.4412,3.4771,17,0,0,48.6796,9.9684,0.0,0.0,58.648,
6880,"Texas Chainsaw Massacre, The (2003)",Horror,1.8571,3.1418,7,0,0,43.9858,7.1716,0.0,0.0,51.1574,
6881,Pieces of April (2003),Comedy|Drama,3.0714,3.4075,7,0,1,47.7045,7.1716,0.6718,0.0,55.5479,Thanksgiving
6882,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi,2.5,3.463,1,0,0,48.4825,2.3905,0.0,0.0,50.873,
6883,Sylvia (2003),Drama|Romance,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
6884,Veronica Guerin (2003),Crime|Drama|Thriller,3.0,3.4644,2,0,0,48.5017,3.7889,0.0,0.0,52.2906,
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,2.8333,3.43,3,0,0,48.0195,4.7811,0.0,0.0,52.8005,
6886,Beyond Borders (2003),Drama|Romance|War,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
6887,Radio (2003),Drama,4.1,3.6013,5,0,0,50.4182,6.1794,0.0,0.0,56.5976,
6888,Scary Movie 3 (2003),Comedy|Horror,2.275,2.9564,20,0,0,41.3899,10.5,0.0,0.0,51.8899,
6889,Brother Bear (2003),Adventure|Animation|Children,3.0,3.4644,2,0,0,48.5017,3.7889,0.0,0.0,52.2906,
6890,Elephant (2003),Drama,3.5556,3.5159,9,0,2,49.2219,7.9412,1.0647,0.0,58.2278,adolescence|violence in america
6893,"Italian Job, The (1969)",Action|Comedy|Crime,3.85,3.6011,10,0,0,50.4156,8.2699,0.0,0.0,58.6855,
6898,Sweet Sixteen (2002),Drama,3.3333,3.4835,3,0,0,48.7695,4.7811,0.0,0.0,53.5505,
6899,Alien from L.A. (1988),Sci-Fi,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,4.0,3.5385,2,0,0,49.5387,3.7889,0.0,0.0,53.3276,
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,3.25,3.4829,2,0,1,48.7609,3.7889,0.6718,0.0,53.2216,transplants
6911,"Jolson Story, The (1946)",Musical,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
6912,You'll Never Get Rich (1941),Comedy|Musical|Romance,3.5,3.5015,1,0,1,49.021,2.3905,0.6718,0.0,52.0833,Rita Hayworth can dance!
6918,"Unvanquished, The (Aparajito) (1957)",Drama,3.75,3.52,2,0,1,49.2794,3.7889,0.6718,0.0,53.7401,India
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller,3.5,3.5014,3,0,0,49.0195,4.7811,0.0,0.0,53.8005,
6927,"Human Stain, The (2003)",Drama|Romance|Thriller,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
6932,Shattered Glass (2003),Crime|Drama,3.5,3.5012,7,0,1,49.017,7.1716,0.6718,0.0,56.8604,journalism
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,3.1519,3.236,79,4,0,45.3033,15.1128,0.0,2.9024,63.3185,
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
6936,Elf (2003),Children|Comedy|Fantasy,3.6923,3.6178,39,1,1,50.6491,12.7223,0.6718,1.25,65.2932,christmas
6938,Billabong Odyssey (2003),Documentary,4.0,3.5207,1,0,2,49.2902,2.3905,1.0647,0.0,52.7455,big wave|surfing
6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
6942,Love Actually (2003),Comedy|Drama|Romance,3.7881,3.7028,59,3,0,51.8398,14.1206,0.0,2.5,68.4605,
6944,Father of the Bride (1991),Comedy,3.5,3.501,13,1,2,49.0143,9.1016,1.0647,1.25,60.4307,remake|wedding
6945,My Architect: A Son's Journey (2003),Documentary,4.25,3.557,2,0,0,49.798,3.7889,0.0,0.0,53.5869,
6946,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy,2.75,3.4459,2,0,0,48.2424,3.7889,0.0,0.0,52.0313,
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,3.6389,3.5826,36,0,0,50.1565,12.4534,0.0,0.0,62.6099,
6948,Tupac: Resurrection (2003),Documentary,4.0,3.5207,1,0,2,49.2902,2.3905,1.0647,0.0,52.7455,music business|rap
6949,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
6950,"Missing, The (2003)",Adventure|Thriller|Western,3.6667,3.5192,3,0,0,49.2695,4.7811,0.0,0.0,54.0505,
6951,"Cat in the Hat, The (2003)",Children|Comedy,2.1,3.268,5,0,0,45.7515,6.1794,0.0,0.0,51.9309,
6952,Gothika (2003),Horror|Thriller,3.1111,3.3982,9,0,0,47.5749,7.9412,0.0,0.0,55.516,
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,3.3,3.4008,25,0,1,47.6109,11.2366,0.6718,0.0,59.5192,DEPRESSING
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance,4.0,3.555,3,0,0,49.7695,4.7811,0.0,0.0,54.5505,
6957,Bad Santa (2003),Comedy|Crime,3.3654,3.4321,26,0,0,48.0499,11.3667,0.0,0.0,59.4166,
6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,2.5,3.2154,10,0,0,45.0156,8.2699,0.0,0.0,53.2855,
6959,Timeline (2003),Action|Adventure|Sci-Fi,2.0,3.3407,3,0,0,46.7695,4.7811,0.0,0.0,51.5505,
6961,Damage (Fatale) (1992),Drama,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
6962,OT: Our Town (2002),Documentary,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
6963,Devil's Playground (2002),Documentary,4.25,3.557,2,0,1,49.798,3.7889,0.6718,0.0,54.2586,Amish
6965,Journeys with George (2002),Documentary,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,3.8333,3.5371,3,0,0,49.5195,4.7811,0.0,0.0,54.3005,
6967,Dead of Night (1945),Horror|Mystery,0.5,3.3861,1,0,0,47.4056,2.3905,0.0,0.0,49.7961,
6969,"Dernier Combat, Le (Last Battle, The) (1983)",Drama|Sci-Fi,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
6970,Desk Set (1957),Comedy|Romance,3.75,3.52,2,0,1,49.2794,3.7889,0.6718,0.0,53.7401,Hepburn and Tracy
6971,Europa (Zentropa) (1991),Drama|Thriller,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
6973,Final Analysis (1992),Drama|Romance|Thriller,2.5,3.463,1,0,0,48.4825,2.3905,0.0,0.0,50.873,
6974,"Freshman, The (1990)",Comedy|Crime,3.0,3.4045,6,0,0,47.6627,6.7111,0.0,0.0,54.3738,
6975,Funny Games (1997),Drama|Horror|Thriller,3.2,3.4513,5,0,0,48.3182,6.1794,0.0,0.0,54.4976,
6978,Slacker (1991),Comedy|Drama,3.25,3.4669,4,0,0,48.536,5.5507,0.0,0.0,54.0867,
6979,WarGames (1983),Drama|Sci-Fi|Thriller,3.3095,3.4139,21,1,1,47.7945,10.6604,0.6718,1.25,60.3767,Cold War
6981,"Ordet (Word, The) (1955)",Drama,3.75,3.52,2,0,1,49.2794,3.7889,0.6718,0.0,53.7401,religion
6982,Forbidden Games (Jeux interdits) (1952),Drama|War,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
6983,Jane Eyre (1944),Drama|Romance,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
6984,"Tale of Two Cities, A (1935)",Drama,4.0,3.5207,1,0,1,49.2902,2.3905,0.6718,0.0,52.3525,Dickens
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,3.9,3.568,5,0,1,49.9515,6.1794,0.6718,0.0,56.8027,saint
6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,3.8571,3.5793,7,1,0,50.1108,7.1716,0.0,1.25,58.5324,
6989,Gorky Park (1983),Crime|Drama|Thriller,3.5,3.5013,4,1,0,49.0188,5.5507,0.0,1.25,55.8194,
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
6992,Guarding Tess (1994),Comedy|Drama,2.75,3.4459,2,0,0,48.2424,3.7889,0.0,0.0,52.0313,
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,3.7692,3.5931,13,0,1,50.3038,9.1016,0.6718,0.0,60.0772,family
6994,"Hard Way, The (1991)",Action|Comedy,3.25,3.4829,2,0,0,48.7609,3.7889,0.0,0.0,52.5498,
6996,Highlander II: The Quickening (1991),Action|Sci-Fi,1.8571,3.1418,7,0,0,43.9858,7.1716,0.0,0.0,51.1574,
6997,Hoffa (1992),Crime|Drama,3.0,3.4644,2,0,0,48.5017,3.7889,0.0,0.0,52.2906,
6998,House of Cards (1993),Drama,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
6999,Housesitter (1992),Comedy|Romance,2.25,3.4088,2,0,0,47.7239,3.7889,0.0,0.0,51.5128,
7000,Hudson Hawk (1991),Action|Adventure|Comedy,3.0,3.4324,4,0,0,48.0533,5.5507,0.0,0.0,53.6039,
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,3.75,3.5496,6,0,0,49.695,6.7111,0.0,0.0,56.4061,
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,2.8824,3.2509,17,0,0,45.513,9.9684,0.0,0.0,55.4813,
7005,King Ralph (1991),Comedy,1.5,3.4246,1,0,0,47.944,2.3905,0.0,0.0,50.3346,
7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,3.5,3.5012,8,0,0,49.0165,7.5778,0.0,0.0,56.5943,
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,4.5,3.668,5,0,0,51.3515,6.1794,0.0,0.0,57.5309,
7009,Lorenzo's Oil (1992),Drama,3.3333,3.4835,3,0,0,48.7695,4.7811,0.0,0.0,53.5505,
7010,"Lover, The (Amant, L') (1992)",Drama|Romance,3.5,3.5014,3,0,0,49.0195,4.7811,0.0,0.0,53.8005,
7012,Mr. Destiny (1990),Comedy|Fantasy,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,4.0,3.6106,7,0,1,50.5483,7.1716,0.6718,0.0,58.3917,good and evil
7015,Only the Lonely (1991),Comedy|Romance,3.1667,3.4657,3,0,0,48.5195,4.7811,0.0,0.0,53.3005,
7016,Over the Top (1987),Action|Drama,1.5,3.2871,3,0,0,46.0195,4.7811,0.0,0.0,50.8005,
7017,Passenger 57 (1992),Action|Thriller,3.5,3.5014,3,0,0,49.0195,4.7811,0.0,0.0,53.8005,
7018,Presumed Innocent (1990),Crime|Drama|Thriller,3.9,3.568,5,0,2,49.9515,6.1794,1.0647,0.0,57.1957,Scott Turow|court
7019,Project X (1987),Comedy|Drama,2.75,3.4459,2,0,0,48.2424,3.7889,0.0,0.0,52.0313,
7020,Proof (1991),Comedy|Drama|Romance,0.0,0.0,0,0,1,0.0,0.0,0.6718,0.0,0.6718,Notable Nudity
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,3.9333,3.7371,30,0,10,52.319,11.8432,2.324,0.0,66.4862,based on a book|bloody|brutal|controversial|dystopia|goretastic|satire|social commentary|survival|violence
7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,3.6667,3.5192,3,1,7,49.2695,4.7811,2.0153,1.25,57.3159,bleak|confrontational|disturbing|harsh|haunting|inhumane|thought-provoking
7025,"Midnight Clear, A (1992)",Drama|War,3.75,3.52,2,0,0,49.2794,3.7889,0.0,0.0,53.0684,
7026,Summer School (1987),Comedy,2.375,3.3462,4,0,0,46.8464,5.5507,0.0,0.0,52.397,
7027,Silverado (1985),Action|Western,3.2,3.4513,5,0,0,48.3182,6.1794,0.0,0.0,54.4976,
7028,Quick Change (1990),Comedy|Crime,3.5714,3.5168,7,0,0,49.2358,7.1716,0.0,0.0,56.4074,
7030,Radio Flyer (1992),Drama,2.75,3.4459,2,0,0,48.2424,3.7889,0.0,0.0,52.0313,
7031,"Real McCoy, The (1993)",Action|Crime|Drama|Thriller,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
7032,Revenge (1990),Drama|Romance|Thriller,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Comedy|Romance,3.125,3.4496,4,0,0,48.2947,5.5507,0.0,0.0,53.8453,
7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance,3.8125,3.5769,8,0,0,50.0771,7.5778,0.0,0.0,57.6549,
7036,Teen Wolf (1985),Comedy|Fantasy,3.1429,3.4231,7,0,0,47.9233,7.1716,0.0,0.0,55.0949,
7037,High Heels (Tacones lejanos) (1991),Comedy|Drama,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
7038,Things You Can Tell Just by Looking at Her (2000),Drama|Romance,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller,2.5,3.463,1,0,0,48.4825,2.3905,0.0,0.0,50.873,
7041,Trapped in Paradise (1994),Comedy|Crime,2.5,3.463,1,0,0,48.4825,2.3905,0.0,0.0,50.873,
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller,3.8,3.5513,5,0,0,49.7182,6.1794,0.0,0.0,55.8976,
7045,"Witches, The (1990)",Children|Fantasy,3.1667,3.4657,3,0,0,48.5195,4.7811,0.0,0.0,53.3005,
7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller,2.5,3.1955,11,0,0,44.7374,8.57,0.0,0.0,53.3073,
7047,Year of the Dragon (1985),Action|Crime|Drama,2.5,3.463,1,0,0,48.4825,2.3905,0.0,0.0,50.873,
7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime,3.375,3.4841,4,0,0,48.7774,5.5507,0.0,0.0,54.3281,
7049,Flying Down to Rio (1933),Comedy|Musical|Romance,3.0,3.4823,1,0,1,48.7517,2.3905,0.6718,0.0,51.814,Astaire and Rogers
7050,Follow the Fleet (1936),Comedy|Musical|Romance,3.75,3.52,2,0,1,49.2794,3.7889,0.6718,0.0,53.7401,Astaire and Rogers
7051,"What's New, Pussycat (1965)",Comedy,3.5,3.5014,2,0,0,49.0202,3.7889,0.0,0.0,52.8091,
7052,Mary of Scotland (1936),Drama,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
7053,Roberta (1935),Comedy|Musical|Romance,4.0,3.5207,1,0,1,49.2902,2.3905,0.6718,0.0,52.3525,Astaire and Rogers
7054,Little Women (1949),Drama,3.5,3.5014,2,0,0,49.0202,3.7889,0.0,0.0,52.8091,
7055,Swing Time (1936),Comedy|Musical|Romance,4.0,3.5207,1,0,1,49.2902,2.3905,0.6718,0.0,52.3525,Astaire and Rogers
7056,"Public Enemy, The (1931)",Action|Crime|Drama,4.25,3.557,2,0,0,49.798,3.7889,0.0,0.0,53.5869,
7057,"Midsummer Night's Dream, A (1935)",Comedy|Fantasy|Romance,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
7058,Life with Father (1947),Comedy,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
7059,National Velvet (1944),Children|Drama,3.75,3.52,2,0,1,49.2794,3.7889,0.6718,0.0,53.7401,horses
7060,Jesus Christ Superstar (1973),Drama|Musical,4.0,3.555,3,0,0,49.7695,4.7811,0.0,0.0,54.5505,
7061,Dark Victory (1939),Drama|Romance,4.0,3.5207,1,0,1,49.2902,2.3905,0.6718,0.0,52.3525,terminal illness
7062,Birdman of Alcatraz (1962),Drama,4.0,3.5207,1,0,2,49.2902,2.3905,1.0647,0.0,52.7455,birds|prison
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama,4.0,3.6224,8,0,0,50.7135,7.5778,0.0,0.0,58.2913,
7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy,3.25,3.4529,6,0,0,48.3402,6.7111,0.0,0.0,55.0512,
7065,"Birth of a Nation, The (1915)",Drama|War,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance,3.25,3.4829,2,0,0,48.7609,3.7889,0.0,0.0,52.5498,
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,3.5,3.5013,4,0,1,49.0188,5.5507,0.6718,0.0,55.2412,Shakespeare
7070,Red River (1948),Action|Adventure|Western,4.0,3.5207,1,0,1,49.2902,2.3905,0.6718,0.0,52.3525,cattle drive
7071,"Woman Under the Influence, A (1974)",Drama,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
7072,Stagecoach (1939),Action|Drama|Romance|Western,3.5,3.5014,3,0,0,49.0195,4.7811,0.0,0.0,53.8005,
7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,2.5,3.463,1,0,1,48.4825,2.3905,0.6718,0.0,51.5448,Clousseau
7074,"Navigator, The (1924)",Comedy,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
7075,"Court Jester, The (1956)",Adventure|Comedy|Musical,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
7076,Bullitt (1968),Action|Crime|Drama|Thriller,3.875,3.5921,8,0,0,50.2892,7.5778,0.0,0.0,57.8671,
7078,Jezebel (1938),Drama,3.8333,3.5371,3,0,2,49.5195,4.7811,1.0647,0.0,55.3653,Bette Davis|Oscar (Best Actress)
7079,"Hunchback of Notre Dame, The (1939)",Drama,3.5,3.5014,2,0,1,49.0202,3.7889,0.6718,0.0,53.4809,disability
7080,42nd Street (1933),Drama|Musical|Romance,4.0,3.555,3,0,0,49.7695,4.7811,0.0,0.0,54.5505,
7082,That Touch of Mink (1962),Comedy|Romance,3.75,3.52,2,0,0,49.2794,3.7889,0.0,0.0,53.0684,
7083,Sweet Dreams (1985),Drama,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
7084,"Play It Again, Sam (1972)",Comedy|Romance,3.75,3.5358,4,0,0,49.5015,5.5507,0.0,0.0,55.0522,
7085,Send Me No Flowers (1964),Comedy|Romance,3.25,3.4829,2,0,0,48.7609,3.7889,0.0,0.0,52.5498,
7086,Pygmalion (1938),Comedy|Drama,3.5,3.5015,1,0,1,49.021,2.3905,0.6718,0.0,52.0833,George Bernard Shaw
7087,"Passage to India, A (1984)",Adventure|Drama,4.0,3.5385,2,0,1,49.5387,3.7889,0.6718,0.0,53.9994,E.M. Forster
7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
7089,Amarcord (1973),Comedy|Drama,4.0,3.5385,2,0,0,49.5387,3.7889,0.0,0.0,53.3276,
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama,3.9211,3.7546,38,0,1,52.5642,12.6349,0.6718,0.0,65.8709,martial arts
7091,Horse Feathers (1932),Comedy,4.0,3.5385,2,0,1,49.5387,3.7889,0.6718,0.0,53.9994,Marx brothers
7092,Anna Karenina (1935),Drama|Romance,3.5,3.5014,2,0,0,49.0202,3.7889,0.0,0.0,52.8091,
7093,"Front Page, The (1974)",Comedy,3.75,3.52,2,0,0,49.2794,3.7889,0.0,0.0,53.0684,
7096,Rivers and Tides (2001),Documentary,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi,4.0,3.7404,23,0,0,52.3655,10.9605,0.0,0.0,63.326,
